id,name,tr,state,prov,cat,badge,unesco,lat,lon,ap,apn,fd,apkm,apmin,season,entry,wikiurl
odunpazari,Odunpazarı,Odunpazarı,Central Anatolia,Eskişehir,city,icon,False,39.75889,30.52583,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,5,5,Apr–Jun and Sep–Oct — Eskişehir winters are grey and bitter,Free (quarter) · OMM museum ₺250 (≈€5),https://en.wikipedia.org/wiki/Odunpazar%C4%B1
seyitgazi,Seyitgazi Complex,Seyyid Battal Gazi Külliyesi,Central Anatolia,Eskişehir,heritage,gem,False,39.44556,30.69389,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,55,55,Apr–Jun and Sep–Oct — exposed and freezing on the spur in winter,Free · donations expected at the tomb,https://en.wikipedia.org/wiki/Seyitgazi
midas-city-phrygian-valley,Midas City & the Phrygian Valley,Yazılıkaya (Midas Şehri) ve Frig Vadisi,Central Anatolia,Eskişehir,ruins,gem,False,39.2,30.71667,KZR,Kütahya Zafer (KZR),≈5h00,65,65,Apr–Jun and Sep–Oct — snow closes the plateau tracks in winter,Free,"https://en.wikipedia.org/wiki/Yaz%C4%B1l%C4%B1,_Han"
sakarbasi-ciftele,Sakarbaşı Springs,Sakarbaşı Kaynakları,Central Anatolia,Eskişehir,water,gem,False,39.38306,31.03917,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,85,80,May–Sep — the colour is best in strong overhead light,Free,https://en.wikipedia.org/wiki/%C3%87ifteler
nallihan-coloured-hills,Nallıhan Coloured Hills,Nallıhan Renkli Tepeler,Central Anatolia,Ankara,mountain,gem,False,40.18361,31.35056,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,105,100,Mar–May and Oct–Nov — colour saturates after rain and in low sun,Free,https://en.wikipedia.org/wiki/Nall%C4%B1han
kubad-abad-palace,Kubad Abad Palace,Kubad Abad Sarayı,Central Anatolia,Konya,ruins,gem,False,37.74347,31.43928,ISE,Isparta Süleyman Demirel (ISE),≈5h10,125,120,Apr–Jun and Sep–Oct — muddy access in winter,Free,https://en.wikipedia.org/wiki/Kubadabad_Palace
nallihan-bird-sanctuary,Nallıhan Bird Sanctuary,Nallıhan Kuş Cenneti,Central Anatolia,Ankara,nature,gem,False,40.1653,31.4478,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,115,110,Mar–May and Sep–Nov for migration; the marsh shrinks badly by August,Free,https://en.wikipedia.org/wiki/Nall%C4%B1han
balikdami,Balıkdamı Wetland,Balıkdamı Sulak Alanı,Central Anatolia,Eskişehir,nature,gem,False,39.1747,31.4506,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,140,135,Mar–May and Sep–Nov — dry and dull by late summer,Free,https://en.wikipedia.org/wiki/Sivrihisar
derebucak-caves,Derebucak Caves,Derebucak Mağaraları,Central Anatolia,Konya,water,gem,False,37.39361,31.5075,AYT,Antalya (AYT),≈2h50,110,105,May–Oct — the river caves are dangerous or shut in the wet months,Small fee — check locally,https://en.wikipedia.org/wiki/Derebucak
sivrihisar,Sivrihisar,Sivrihisar,Central Anatolia,Eskişehir,village,gem,False,39.45,31.53778,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,125,120,Apr–Jun and Sep–Oct — the crags glow at sunset,Free,https://en.wikipedia.org/wiki/Sivrihisar
lake-beysehir,Lake Beyşehir,Beyşehir Gölü,Central Anatolia,Konya,water,icon,False,37.78333,31.55,KYA,Konya (KYA),≈5h00,120,115,May–Sep for the lake; Oct for clear air and empty shores,Free · boat trips roughly ₺500–1000 (≈€10–20) per boat,https://en.wikipedia.org/wiki/Lake_Bey%C5%9Fehir
pessinus,Pessinus,Pessinus (Ballıhisar),Central Anatolia,Eskişehir,ruins,gem,False,39.33145,31.58328,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,135,130,"Apr–Jun and Sep–Oct — mud in spring, stubble and heat in summer",Free,https://en.wikipedia.org/wiki/Pessinus
esrefoglu-mosque,Eşrefoğlu Mosque,Eşrefoğlu Camii,Central Anatolia,Konya,heritage,gem,True,37.6832,31.7197,KYA,Konya (KYA),≈5h00,105,100,Year-round — snow falling through the roof opening in winter is the point,Free · donation box at the door,https://en.wikipedia.org/wiki/E%C5%9Frefo%C4%9Flu_Mosque
seydisehir,Seydişehir,Seydişehir,Central Anatolia,Konya,village,gem,False,37.41833,31.85056,KYA,Konya (KYA),≈5h00,115,110,May–Oct — the pass to Antalya can close in heavy winter snow,Free,https://en.wikipedia.org/wiki/Seydi%C5%9Fehir
beypazari,Beypazarı,Beypazarı,Central Anatolia,Ankara,village,icon,False,40.17028,31.92111,ESB,Ankara Esenboğa (ESB),≈2h40,120,115,Apr–Jun and Sep–Oct — weekdays if you want the streets to yourself,Free (town) · small fee for the Living Museum house,https://en.wikipedia.org/wiki/Beypazar%C4%B1
gordion,Gordion,Gordion,Central Anatolia,Ankara,ruins,icon,True,39.65036,31.97824,ESB,Ankara Esenboğa (ESB),≈2h40,130,125,Apr–Jun and Sep–Oct — the plain is a furnace in July and August,"₺300 (≈€6) for museum, tumulus and site · covered by Museum Pass Türkiye",https://en.wikipedia.org/wiki/Gordion
porsuk-river-eskisehir,The Porsuk in Eskişehir,Porsuk Çayı,Central Anatolia,Eskişehir,city,icon,False,39.7,31.98333,ESB,Ankara Esenboğa (ESB),≈2h40,130,125,May–Sep evenings — the gondolas stop running in the cold months,Free · gondola around ₺150 (≈€3),https://en.wikipedia.org/wiki/Porsuk_River
ayas-ankara,Ayaş,Ayaş,Central Anatolia,Ankara,village,gem,False,40.01667,32.33333,ESB,Ankara Esenboğa (ESB),≈2h40,75,75,May–Oct — the tomato season peaks Aug–Sep and the market is at its best,Free,https://en.wikipedia.org/wiki/Aya%C5%9F
sille,Sille,Sille,Central Anatolia,Konya,village,gem,False,37.92639,32.41667,KYA,Konya (KYA),≈5h00,20,20,Apr–Jun and Sep–Nov — pretty under snow but slippery,Small fee for the church — under €2,"https://en.wikipedia.org/wiki/Sille,_Konya"
alaeddin-hill,Alâeddin Hill,Alâeddin Tepesi,Central Anatolia,Konya,heritage,icon,False,37.87266,32.49205,KYA,Konya (KYA),≈5h00,15,15,Apr–Jun and Sep–Oct — the plane trees give real shade in summer,Free (mosque and park) · Karatay Medrese small fee,https://en.wikipedia.org/wiki/Al%C3%A2eddin_Mosque
mevlana-museum,Mevlâna Museum,Mevlâna Müzesi,Central Anatolia,Konya,heritage,icon,False,37.87056,32.50472,KYA,Konya (KYA),≈5h00,15,15,"Year-round — 17 December, the Şeb-i Arus, is the annual peak and books out",₺200 (≈€4) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Mevl%C3%A2na_Museum
yerkopru-waterfall-hadim,Yerköprü Waterfall,Yerköprü Şelalesi,Central Anatolia,Konya,water,gem,False,36.9525,32.5578,KYA,Konya (KYA),≈5h00,150,145,Apr–Jun at full flow; Sep–Oct for warm water and low crowds,Free · small parking charge,https://en.wikipedia.org/wiki/Yerk%C3%B6pr%C3%BC_Waterfall
soguksu-national-park,Soğuksu National Park & Kızılcahamam,Soğuksu Milli Parkı ve Kızılcahamam,Central Anatolia,Ankara,nature,icon,False,40.45413,32.62232,ESB,Ankara Esenboğa (ESB),≈2h40,65,65,May–Oct for the forest; Dec–Feb for snow and a hot pool,Small vehicle fee for the national park · thermal pools charged separately,https://en.wikipedia.org/wiki/So%C4%9Fuksu_National_Park
catalhoyuk,Çatalhöyük,Çatalhöyük,Central Anatolia,Konya,ruins,icon,True,37.66667,32.82806,KYA,Konya (KYA),≈5h00,55,55,Apr–Jun and Sep–Oct — the Konya plain hits 38 °C with no shade in summer,₺200 (≈€4) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/%C3%87atalh%C3%B6y%C3%BCk
eymir-lake,Lake Eymir,Eymir Gölü,Central Anatolia,Ankara,water,gem,False,39.82423,32.82886,ESB,Ankara Esenboğa (ESB),≈2h40,50,50,Apr–Jun and Sep–Oct — the poplars turn gold in late October,Free on foot · small charge for cars,https://en.wikipedia.org/wiki/Lake_Eymir
anitkabir,Anıtkabir,Anıtkabir,Central Anatolia,Ankara,heritage,icon,False,39.92556,32.83778,ESB,Ankara Esenboğa (ESB),≈2h40,35,35,Apr–Jun and Sep–Oct — the ceremonial court has zero shade in August,Free,https://en.wikipedia.org/wiki/An%C4%B1tkabir
haci-bayram-mosque,Hacı Bayram Mosque,Hacı Bayram Camii,Central Anatolia,Ankara,heritage,icon,False,39.94417,32.85778,ESB,Ankara Esenboğa (ESB),≈2h40,30,30,Year-round — Friday midday and religious holidays are packed,Free,https://en.wikipedia.org/wiki/Haji_Bayram_Mosque
temple-of-augustus-ankara,Temple of Augustus and Rome,Augustus Tapınağı,Central Anatolia,Ankara,ruins,gem,False,39.94427,32.85831,ESB,Ankara Esenboğa (ESB),≈2h40,30,30,Apr–Jun and Sep–Oct — legible light is better on an overcast day,Free,https://en.wikipedia.org/wiki/Temple_of_Augustus_and_Rome
museum-of-anatolian-civilizations,Museum of Anatolian Civilizations,Anadolu Medeniyetleri Müzesi,Central Anatolia,Ankara,heritage,icon,False,39.93833,32.86194,ESB,Ankara Esenboğa (ESB),≈2h40,30,30,Year-round — an obvious refuge on a wet or freezing Ankara day,₺700 (≈€15) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Museum_of_Anatolian_Civilizations
ankara-castle,Ankara Castle,Ankara Kalesi,Central Anatolia,Ankara,heritage,icon,False,39.94167,32.865,ESB,Ankara Esenboğa (ESB),≈2h40,30,30,Apr–Jun and Sep–Nov — the cobbles ice over in winter,Free,https://en.wikipedia.org/wiki/Ankara_Castle
ermenek,Ermenek,Ermenek,Central Anatolia,Karaman,village,gem,False,36.63889,32.8925,KYA,Konya (KYA),≈5h00,195,190,May–Oct — mountain roads in and out are snow-affected in winter,Free,https://en.wikipedia.org/wiki/Ermenek
hamamonu,Hamamönü,Hamamönü,Central Anatolia,Ankara,city,gem,False,39.96361,32.90333,ESB,Ankara Esenboğa (ESB),≈2h40,25,25,"Apr–Jun and Sep–Oct — Ramadan evenings are the liveliest, and coldest in Jan",Free,https://en.wikipedia.org/wiki/Alt%C4%B1nda%C4%9F
binbir-kilise,Binbir Kilise,Binbirkilise,Central Anatolia,Karaman,ruins,gem,False,37.43722,33.14417,KYA,Konya (KYA),≈5h00,105,100,May–Jun and Sep–Oct — the mountain track is impassable in snow and mud,Free,https://en.wikipedia.org/wiki/Binbirkilise
obruk-han,Obruk Han & Sinkhole,Obruk Hanı ve Obruk Gölü,Central Anatolia,Konya,heritage,gem,False,38.2311,33.1789,KYA,Konya (KYA),≈5h00,80,75,Apr–Jun and Sep–Oct — nothing but glare and heat in July and August,Free,https://en.wikipedia.org/wiki/Konya
karaman-hatuniye,Karaman Old Town,Karaman Tarihi Merkezi,Central Anatolia,Karaman,heritage,gem,False,37.18194,33.21806,KYA,Konya (KYA),≈5h00,140,135,Apr–Jun and Sep–Oct — the plain is hot and dusty in high summer,Free · museum small fee,https://en.wikipedia.org/wiki/Karaman
tuz-golu-aksaray,Lake Tuz (Aksaray shore),Tuz Gölü,Central Anatolia,Aksaray,nature,icon,False,38.73333,33.38333,NAV,Nevşehir Kapadokya (NAV),≈5h10,130,125,Jul–Sep for the pink water and salt harvest; in spring it is shallow brine and mud,Free · some private shore access points charge ≈₺100 (€2.50) for parking,https://en.wikipedia.org/wiki/Lake_Tuz
kapulukaya-kirikkale,Kapulukaya Reservoir,Kapulukaya Barajı,Central Anatolia,Kırıkkale,water,gem,False,39.84,33.50528,ESB,Ankara Esenboğa (ESB),≈2h40,70,70,Apr–Jun and Sep–Oct — the hills are scorched brown by July,Free,https://en.wikipedia.org/wiki/K%C4%B1r%C4%B1kkale
hirfanli-reservoir,Hirfanlı Reservoir,Hirfanlı Baraj Gölü,Central Anatolia,Kırşehir,water,gem,False,39.2723,33.5188,NAV,Nevşehir Kapadokya (NAV),≈5h10,135,130,May–Sep for swimming and boats; windy and bleak from November to March,Free,https://en.wikipedia.org/wiki/Hirfanl%C4%B1_Dam
sultanhani-caravanserai,Sultanhanı Caravanserai,Sultanhanı Kervansarayı,Central Anatolia,Aksaray,heritage,icon,False,38.2478,33.54657,KYA,Konya (KYA),≈5h00,120,115,Year-round; the courtyard bakes in July and the hall is icy in January,≈₺200 (€5) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Sultan_Han
karapinar-obruks,Karapınar Obruks,Karapınar Obrukları,Central Anatolia,Konya,water,gem,False,37.71472,33.55083,KYA,Konya (KYA),≈5h00,120,115,Apr–Jun and Sep–Oct — the plain is 38 °C and shadeless in high summer,Free,https://en.wikipedia.org/wiki/Karap%C4%B1nar
manazan-caves,Manazan Caves,Manazan Mağaraları,Central Anatolia,Karaman,ruins,gem,False,37.1656,33.5911,KYA,Konya (KYA),≈5h00,165,160,Apr–Jun and Sep–Oct — the valley is fiercely hot in midsummer,Free,"https://en.wikipedia.org/wiki/Ta%C5%9Fkale,_Karaman"
taskale-granaries,Taşkale Granaries,Taşkale Tahıl Ambarları,Central Anatolia,Karaman,heritage,gem,False,37.14194,33.61111,KYA,Konya (KYA),≈5h00,170,165,Apr–Jun and Sep–Oct — the cliff face bakes in July and August,Free,"https://en.wikipedia.org/wiki/Ta%C5%9Fkale,_Karaman"
cankiri-salt-cave,Çankırı Salt Cave,Çankırı Tuz Mağarası,Central Anatolia,Çankırı,water,gem,False,40.59861,33.61917,ESB,Ankara Esenboğa (ESB),≈2h40,95,90,Year-round — constant temperature makes it a good winter or heatwave stop,Around ₺250 (≈€5) — check locally,https://en.wikipedia.org/wiki/%C3%87ank%C4%B1r%C4%B1
meke-crater-lake,Meke Crater Lake,Meke Gölü,Central Anatolia,Konya,water,icon,False,37.6844,33.6383,KYA,Konya (KYA),≈5h00,130,125,Mar–May and Oct–Nov — summer heat and glare are punishing,Free,https://en.wikipedia.org/wiki/Karap%C4%B1nar
ilgaz-mountain-national-park,Ilgaz Mountain National Park,Ilgaz Dağı Milli Parkı,Central Anatolia,Çankırı,mountain,icon,False,41.0725,33.7286,KFS,Kastamonu (KFS),≈5h10,35,35,Dec–Mar for skiing; Jun–Sep for the meadows and ridge walks,Small national park vehicle fee · ski passes charged separately,https://en.wikipedia.org/wiki/Ilgaz_Mountains
kaman-kalehoyuk,Kaman-Kalehöyük,Kaman-Kalehöyük,Central Anatolia,Kırşehir,ruins,gem,False,39.36278,33.78667,NAV,Nevşehir Kapadokya (NAV),≈5h10,120,115,Apr–Jun and Sep–Oct; the garden is at its best in late spring,≈₺100 (€2.50) for the museum and garden,https://en.wikipedia.org/wiki/Kaman-Kaleh%C3%B6y%C3%BCk
eregli-konya,Ereğli,Ereğli,Central Anatolia,Konya,city,gem,False,37.51278,34.04833,ADA,Adana Şakirpaşa (ADA),≈5h10,160,155,Apr–Jun and Sep–Oct — cherry season is late May into June,Free (town) · museum small fee,"https://en.wikipedia.org/wiki/Ere%C4%9Fli,_Konya"
agzikara-han,Ağzıkara Han,Ağzıkarahan,Central Anatolia,Aksaray,heritage,gem,False,38.44536,34.14072,NAV,Nevşehir Kapadokya (NAV),≈5h10,65,65,Year-round; the covered hall is cold and unheated in midwinter,≈₺100 (€2.50) when the caretaker is present,https://en.wikipedia.org/wiki/A%C4%9Fz%C4%B1kara_Han
cacabey-madrasa,Cacabey Madrasa,Cacabey Medresesi,Central Anatolia,Kırşehir,heritage,gem,False,39.1467,34.1606,NAV,Nevşehir Kapadokya (NAV),≈5h10,70,70,Year-round; visit outside the five prayer times,Free,https://en.wikipedia.org/wiki/Cacabey_Madrasa
hasan-dagi,Mount Hasan,Hasan Dağı,Central Anatolia,Aksaray,mountain,icon,False,38.1275,34.16667,NAV,Nevşehir Kapadokya (NAV),≈5h10,100,95,Jun–Sep for the summit; snow lies on the cone into May and returns in October,"Free · local guide ≈₺2,000 (€45) per group",https://en.wikipedia.org/wiki/Mount_Hasan
ivriz-relief,İvriz Rock Relief,İvriz Kaya Kabartması,Central Anatolia,Konya,ruins,gem,False,37.40972,34.1725,ADA,Adana Şakirpaşa (ADA),≈5h10,140,135,Apr–Jun and Sep–Oct — the spring valley is a cool refuge in high summer,Free,https://en.wikipedia.org/wiki/%C4%B0vriz_monuments
nora-viransehir-helvadere,Nora (Viranşehir) and Helvadere,Nora Antik Kenti (Viranşehir),Central Anatolia,Aksaray,ruins,gem,False,38.2,34.2,NAV,Nevşehir Kapadokya (NAV),≈5h10,90,85,Apr–Jun and Sep–Oct; the site is exposed and the track muddy after rain,Free,https://en.wikipedia.org/wiki/Helvadere
asikli-hoyuk,Aşıklı Höyük,Aşıklı Höyük,Central Anatolia,Aksaray,ruins,gem,False,38.34889,34.23,NAV,Nevşehir Kapadokya (NAV),≈5h10,70,70,"Apr–Jun and Sep–Oct; excavation season runs in summer, when you may see work in progress",Free,https://en.wikipedia.org/wiki/A%C5%9F%C4%B1kl%C4%B1_H%C3%B6y%C3%BCk
selime-monastery,Selime Monastery,Selime Katedrali,Central Anatolia,Aksaray,ruins,icon,False,38.3,34.26667,NAV,Nevşehir Kapadokya (NAV),≈5h10,75,75,Apr–Jun and Sep–Oct; the polished rock ramps are lethal when wet or icy,≈₺250 (€6) · covered by Museum Pass Türkiye,"https://en.wikipedia.org/wiki/Selime,_G%C3%BCzelyurt"
ihlara-valley,Ihlara Valley,Ihlara Vadisi,Central Anatolia,Aksaray,water,icon,False,38.26111,34.29222,NAV,Nevşehir Kapadokya (NAV),≈5h10,80,75,Apr–Jun and Sep–Oct; the canyon floor stays cool when the plateau is at 35 °C,≈€10 for the valley · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Ihlara_valley
guzelyurt-gelveri,Güzelyurt (Gelveri),Güzelyurt (Gelveri),Central Anatolia,Aksaray,village,gem,False,38.27722,34.37194,NAV,Nevşehir Kapadokya (NAV),≈5h10,75,75,Apr–Jun and Sep–Oct; snow closes the higher lanes in January,Village free · Kilise Camii and monastery valley ≈₺150 (€3.50),https://en.wikipedia.org/wiki/G%C3%BCzelyurt
lake-seyfe,Lake Seyfe,Seyfe Gölü,Central Anatolia,Kırşehir,nature,gem,False,39.18972,34.42194,NAV,Nevşehir Kapadokya (NAV),≈5h10,60,60,Apr–May and Sep–Oct for migration; the lake can dry out entirely by late summer,Free,https://en.wikipedia.org/wiki/Lake_Seyfe
narligol-crater-lake,Narlıgöl Crater Lake,Narlıgöl,Central Anatolia,Niğde,water,gem,False,38.16667,34.48333,NAV,Nevşehir Kapadokya (NAV),≈5h10,90,85,Year-round; the thermal pools are best in Oct–Apr when the air is cold,Lake free · thermal pool ≈₺150 (€3.50),"https://en.wikipedia.org/wiki/%C3%87iftlik,_Ni%C4%9Fde"
hacibektas-complex,Hacı Bektaş Veli Complex,Hacıbektaş Külliyesi,Central Anatolia,Nevşehir,heritage,gem,False,38.93333,34.55,NAV,Nevşehir Kapadokya (NAV),≈5h10,25,25,Year-round; the August 16–18 commemoration fills the town completely,≈₺150 (€3.50) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Haji_Bektash_Veli_Complex
tyana-kemerhisar,Tyana (Kemerhisar),"Tyana Antik Kenti, Kemerhisar",Central Anatolia,Niğde,ruins,gem,False,37.82444,34.57083,NAV,Nevşehir Kapadokya (NAV),≈5h10,135,130,Apr–Jun and Sep–Oct; Bor plain summers are hot and shadeless,Free,https://en.wikipedia.org/wiki/Kemerhisar
gulsehir-st-jean-church,"Church of St Jean, Gülşehir",Karşı Kilise (Aziz Jean Kilisesi),Central Anatolia,Nevşehir,heritage,gem,False,38.74639,34.62056,NAV,Nevşehir Kapadokya (NAV),≈5h10,10,10,Year-round; the interior is dim on overcast days,≈₺200 (€5) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/G%C3%BCl%C5%9Fehir
devrent-valley,Devrent Valley,Devrent Vadisi,Central Anatolia,Nevşehir,nature,gem,True,38.78167,34.68806,NAV,Nevşehir Kapadokya (NAV),≈5h10,15,15,Year-round; best in the first hour after sunrise,Free,https://en.wikipedia.org/wiki/Nev%C5%9Fehir_Province
nevsehir-castle,Nevşehir Castle,Nevşehir Kalesi,Central Anatolia,Nevşehir,heritage,gem,False,38.62639,34.71389,NAV,Nevşehir Kapadokya (NAV),≈5h10,30,30,Year-round; the ramparts are windy and exposed all winter,Free,https://en.wikipedia.org/wiki/Nev%C5%9Fehir_Castle
derinkuyu-underground-city,Derinkuyu Underground City,Derinkuyu Yeraltı Şehri,Central Anatolia,Nevşehir,ruins,icon,True,38.3735,34.7351,NAV,Nevşehir Kapadokya (NAV),≈5h10,60,60,Year-round; a constant 13 °C makes it the best stop on a 35 °C July day,≈€15 · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Derinkuyu_underground_city
kaymakli-underground-city,Kaymaklı Underground City,Kaymaklı Yeraltı Şehri,Central Anatolia,Nevşehir,ruins,icon,True,38.46556,34.75056,NAV,Nevşehir Kapadokya (NAV),≈5h10,50,50,"Year-round; steady 13 °C, welcome in July and August",≈€15 · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Kaymakli_underground_city
gumusler-monastery,Gümüşler Monastery,Eski Gümüşler Manastırı,Central Anatolia,Niğde,heritage,gem,False,37.99666,34.77121,NAV,Nevşehir Kapadokya (NAV),≈5h10,115,110,"Year-round; interiors are dim, so go on a bright day and skip early morning",≈₺200 (€5) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/G%C3%BCm%C3%BC%C5%9Fler_Monastery
yozgat-camlik-national-park,Yozgat Çamlığı National Park,Yozgat Çamlığı Milli Parkı,Central Anatolia,Yozgat,nature,gem,False,39.7942,34.7897,NAV,Nevşehir Kapadokya (NAV),≈5h10,150,145,May–Oct for walking; Dec–Feb for snow under the pines,Small vehicle fee — check locally,https://en.wikipedia.org/wiki/Yozgat
pigeon-valley-guvercinlik,Pigeon Valley,Güvercinlik Vadisi,Central Anatolia,Nevşehir,nature,gem,True,38.62889,34.80333,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,Mar–Jun and Sep–Nov; parts flood briefly after spring storms,Free,https://en.wikipedia.org/wiki/U%C3%A7hisar
uchisar-castle,Uçhisar,Uçhisar,Central Anatolia,Nevşehir,village,icon,True,38.62889,34.80333,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,Year-round; the summit platform is exposed and brutal in a winter wind,≈₺150 (€3.50) for the castle,https://en.wikipedia.org/wiki/U%C3%A7hisar
love-valley-baglidere,Love Valley,Aşıklar Vadisi (Bağlıdere),Central Anatolia,Nevşehir,nature,icon,True,38.66069,34.81961,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,Apr–Jun and Sep–Oct; snow in the valley in Jan–Feb photographs beautifully,Free from the valley floor · roadside viewpoint car park ≈₺100 (€2.50),"https://en.wikipedia.org/wiki/Love_Valley,_Cappadocia"
zemi-valley,Zemi Valley,Zemi Vadisi,Central Anatolia,Nevşehir,nature,gem,True,38.6333,34.8258,NAV,Nevşehir Kapadokya (NAV),≈5h10,40,40,Apr–Jun and Sep–Oct; stream crossings after snowmelt in March,Free · El Nazar Church ≈₺150 (€3.50),https://en.wikipedia.org/wiki/Rock-cut_architecture_of_Cappadocia
cappadocia-ballooning,Cappadocia Hot-Air Ballooning,Kapadokya Balon Turu,Central Anatolia,Nevşehir,nature,icon,False,38.64306,34.82889,NAV,Nevşehir Kapadokya (NAV),≈5h10,40,40,"Flies year-round; Apr–Jun and Sep–Oct have the highest launch rate, winter the most cancellations",≈€180–350 per person depending on basket size and season,https://en.wikipedia.org/wiki/G%C3%B6reme
goreme-open-air-museum,Göreme Open-Air Museum,Göreme Açık Hava Müzesi,Central Anatolia,Nevşehir,ruins,icon,True,38.66667,34.83333,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,Apr–May and Oct; January snow on the cones is worth the cold and the slippery stairs,≈€20 · Dark Church ≈€8 extra · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Churches_of_G%C3%B6reme
zelve-open-air-museum,Zelve Open-Air Museum,Zelve Açık Hava Müzesi,Central Anatolia,Nevşehir,ruins,icon,True,38.66667,34.83333,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,Apr–Jun and Sep–Oct; no shade anywhere in the three valleys,≈€10 · joint ticket with Paşabağ · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Zelve_Monastery
pasabag-monks-valley,Paşabağ (Monks Valley),Paşabağ Vadisi,Central Anatolia,Nevşehir,nature,icon,True,38.66667,34.83333,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,Year-round; low winter sun gives the cones the strongest shadows,≈€10 · joint ticket with Zelve · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Zelve_Monastery
cavusin,Çavuşin,Çavuşin,Central Anatolia,Nevşehir,village,gem,True,38.6728,34.8394,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,Apr–Jun and Sep–Oct; the stair to the basilica is dangerous when icy,Village free · Nicephorus Phocas church ≈₺200 (€5),https://en.wikipedia.org/wiki/%C3%87avu%C5%9Fin
ozkonak-underground-city,Özkonak Underground City,Özkonak Yeraltı Şehri,Central Anatolia,Nevşehir,ruins,gem,False,38.81306,34.83944,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,"Year-round; cool inside, and the Avanos road is clear in winter",≈₺200 (€5) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/%C3%96zkonak_underground_city
avanos,Avanos,Avanos,Central Anatolia,Nevşehir,village,icon,False,38.715,34.84667,NAV,Nevşehir Kapadokya (NAV),≈5h10,35,35,Apr–Oct for the river terraces; workshops are open all year,Free · pottery workshop session ≈₺400 (€9),https://en.wikipedia.org/wiki/Avanos
rose-valley-gulludere,Rose Valley (Güllüdere),Güllüdere Vadisi,Central Anatolia,Nevşehir,nature,icon,True,38.65278,34.86306,NAV,Nevşehir Kapadokya (NAV),≈5h10,40,40,Apr–Jun and Sep–Oct; midsummer afternoons are shadeless and over 33 °C,Free — ≈₺100 (€2.50) collected informally at the rock churches,https://en.wikipedia.org/wiki/G%C3%B6reme_Historical_National_Park
meskendir-valley,Meskendir Valley,Meskendir Vadisi,Central Anatolia,Nevşehir,nature,gem,True,38.62083,34.86472,NAV,Nevşehir Kapadokya (NAV),≈5h10,45,45,Apr–Jun and Sep–Oct; the tunnels stay cool even in July,Free,"https://en.wikipedia.org/wiki/Ortahisar,_Nev%C5%9Fehir"
ortahisar,Ortahisar,Ortahisar,Central Anatolia,Nevşehir,village,gem,True,38.62083,34.86472,NAV,Nevşehir Kapadokya (NAV),≈5h10,45,45,Apr–Jun and Sep–Oct; the citadel closes in high wind,Citadel ≈₺100 (€2.50) · village free,"https://en.wikipedia.org/wiki/Ortahisar,_Nev%C5%9Fehir"
red-valley-kizilcukur,Red Valley (Kızılçukur),Kızılçukur Vadisi,Central Anatolia,Nevşehir,nature,gem,True,38.61833,34.86722,NAV,Nevşehir Kapadokya (NAV),≈5h10,45,45,Apr–Jun and Sep–Oct; the clay path turns to slick paste after rain,Free · terrace cafés charge ≈₺150 (€3.50) for the sunset spot,https://en.wikipedia.org/wiki/Cappadocia
mustafapasa-sinasos,Mustafapaşa (Sinasos),Mustafapaşa (Sinasos),Central Anatolia,Nevşehir,village,gem,False,38.58639,34.89778,NAV,Nevşehir Kapadokya (NAV),≈5h10,50,50,Apr–Jun and Sep–Oct; very quiet and half-shut in midwinter,Village free · churches ≈₺100 (€2.50) each when open,"https://en.wikipedia.org/wiki/Mustafapa%C5%9Fa,_%C3%9Crg%C3%BCp"
